reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
76,2020-03-14,C,21.00,621.00,7.00,,,,,,,3.00,101.00,,,,
76,2020-03-14,D,7.00,276.00,6.00,,,,,,,1.00,35.00,,,,
76,2020-03-14,E,22.00,439.00,20.00,,,,,,,2.00,47.00,,,,
84,2020-03-14,0,85.00,4296.00,40.00,44.00,41.00,2322.00,1974.00,21.00,19.00,75.00,1244.00,34.00,40.00,555.00,671.00
84,2020-03-14,A,3.00,870.00,1.00,,,,,,,13.00,340.00,,,,
84,2020-03-14,B,34.00,1710.00,6.00,,,,,,,42.00,538.00,,,,
84,2020-03-14,C,23.00,848.00,10.00,,,,,,,14.00,162.00,,,,
84,2020-03-14,D,7.00,354.00,5.00,,,,,,,4.00,59.00,,,,
84,2020-03-14,E,18.00,514.00,18.00,,,,,,,2.00,144.00,,,,
93,2020-03-14,0,85.00,3445.00,41.00,31.00,54.00,1800.00,1645.00,18.00,23.00,26.00,1294.00,7.00,19.00,549.00,740.00
93,2020-03-14,A,13.00,823.00,10.00,,,,,,,2.00,450.00,,,,
93,2020-03-14,B,32.00,1217.00,13.00,,,,,,,13.00,418.00,,,,
93,2020-03-14,C,23.00,688.00,6.00,,,,,,,8.00,206.00,,,,
93,2020-03-14,D,10.00,262.00,5.00,,,,,,,3.00,80.00,,,,
93,2020-03-14,E,7.00,455.00,7.00,,,,,,,,130.00,,,,
94,2020-03-14,0,20.00,179.00,20.00,11.00,9.00,110.00,69.00,11.00,9.00,11.00,104.00,3.00,8.00,27.00,61.00
94,2020-03-14,A,4.00,29.00,4.00,,,,,,,2.00,27.00,,,,
94,2020-03-14,B,10.00,70.00,10.00,,,,,,,5.00,39.00,,,,
94,2020-03-14,C,5.00,40.00,5.00,,,,,,,3.00,22.00,,,,
94,2020-03-14,D,,16.00,,,,,,,,,12.00,,,,
94,2020-03-14,E,1.00,24.00,1.00,,,,,,,,3.00,,,,
01,2020-03-15,0,,180.00,,,,88.00,92.00,,,,,,,,
01,2020-03-15,A,,72.00,,,,,,,,,,,,,
01,2020-03-15,B,,58.00,,,,,,,,,,,,,
01,2020-03-15,C,,31.00,,,,,,,,,,,,,
01,2020-03-15,D,,9.00,,,,,,,,,,,,,
01,2020-03-15,E,,10.00,,,,,,,,,,,,,
02,2020-03-15,0,,,,,,,,,,,100.00,,,38.00,62.00
02,2020-03-15,A,,,,,,,,,,,26.00,,,,
02,2020-03-15,B,,,,,,,,,,,27.00,,,,
02,2020-03-15,C,,,,,,,,,,,22.00,,,,
02,2020-03-15,D,,,,,,,,,,,13.00,,,,
02,2020-03-15,E,,,,,,,,,,,12.00,,,,
03,2020-03-15,0,,224.00,,,,118.00,106.00,,,,,,,,
03,2020-03-15,A,,71.00,,,,,,,,,,,,,
03,2020-03-15,B,,100.00,,,,,,,,,,,,,
03,2020-03-15,C,,33.00,,,,,,,,,,,,,
03,2020-03-15,D,,9.00,,,,,,,,,,,,,
03,2020-03-15,E,,11.00,,,,,,,,,,,,,
04,2020-03-15,0,,444.00,,,,245.00,199.00,,,,,,,,
04,2020-03-15,A,,122.00,,,,,,,,,,,,,
04,2020-03-15,B,,162.00,,,,,,,,,,,,,
04,2020-03-15,C,,82.00,,,,,,,,,,,,,
04,2020-03-15,D,,37.00,,,,,,,,,,,,,
04,2020-03-15,E,,41.00,,,,,,,,,,,,,
06,2020-03-15,0,,136.00,,,,80.00,56.00,,,,,,,,
06,2020-03-15,A,,48.00,,,,,,,,,,,,,
06,2020-03-15,B,,69.00,,,,,,,,,,,,,
06,2020-03-15,C,,14.00,,,,,,,,,,,,,
06,2020-03-15,D,,3.00,,,,,,,,,,,,,
06,2020-03-15,E,,2.00,,,,,,,,,,,,,
07,2020-03-15,0,,17.00,,,,10.00,7.00,,,,,,,,
07,2020-03-15,A,,1.00,,,,,,,,,,,,,
07,2020-03-15,B,,11.00,,,,,,,,,,,,,
07,2020-03-15,C,,3.00,,,,,,,,,,,,,
07,2020-03-15,D,,1.00,,,,,,,,,,,,,
07,2020-03-15,E,,1.00,,,,,,,,,,,,,
08,2020-03-15,0,,32.00,,,,18.00,14.00,,,,,,,,
08,2020-03-15,A,,9.00,,,,,,,,,,,,,
08,2020-03-15,B,,19.00,,,,,,,,,,,,,
08,2020-03-15,C,,2.00,,,,,,,,,,,,,
08,2020-03-15,D,,2.00,,,,,,,,,,,,,
08,2020-03-15,E,,,,,,,,,,,,,,,
11,2020-03-15,0,502.00,6087.00,102.00,259.00,243.00,3380.00,2704.00,60.00,42.00,195.00,2433.00,87.00,108.00,1078.00,1350.00
11,2020-03-15,A,4.00,1318.00,1.00,,,,,,,30.00,805.00,,,,
11,2020-03-15,B,269.00,2729.00,16.00,,,,,,,108.00,957.00,,,,
11,2020-03-15,C,157.00,1211.00,35.00,,,,,,,41.00,442.00,,,,
11,2020-03-15,D,33.00,345.00,21.00,,,,,,,8.00,78.00,,,,
11,2020-03-15,E,39.00,482.00,29.00,,,,,,,6.00,120.00,,,,
24,2020-03-15,0,12.00,1172.00,5.00,3.00,9.00,614.00,558.00,2.00,3.00,6.00,429.00,2.00,4.00,163.00,266.00
24,2020-03-15,A,1.00,254.00,,,,,,,,1.00,151.00,,,,
24,2020-03-15,B,3.00,406.00,1.00,,,,,,,5.00,177.00,,,,
24,2020-03-15,C,4.00,245.00,1.00,,,,,,,,70.00,,,,
24,2020-03-15,D,1.00,88.00,,,,,,,,,13.00,,,,
24,2020-03-15,E,3.00,179.00,3.00,,,,,,,,16.00,,,,
27,2020-03-15,0,68.00,1531.00,28.00,33.00,35.00,805.00,725.00,15.00,13.00,30.00,358.00,10.00,20.00,149.00,206.00
27,2020-03-15,A,2.00,302.00,,,,,,,,3.00,103.00,,,,
27,2020-03-15,B,22.00,554.00,6.00,,,,,,,17.00,147.00,,,,
27,2020-03-15,C,18.00,309.00,3.00,,,,,,,8.00,59.00,,,,
27,2020-03-15,D,10.00,114.00,6.00,,,,,,,,26.00,,,,
27,2020-03-15,E,16.00,252.00,13.00,,,,,,,2.00,23.00,,,,
28,2020-03-15,0,43.00,1598.00,4.00,7.00,36.00,830.00,766.00,1.00,3.00,31.00,794.00,10.00,21.00,331.00,463.00
28,2020-03-15,A,1.00,412.00,,,,,,,,8.00,315.00,,,,
28,2020-03-15,B,26.00,568.00,2.00,,,,,,,18.00,306.00,,,,
28,2020-03-15,C,13.00,291.00,,,,,,,,5.00,106.00,,,,
28,2020-03-15,D,1.00,118.00,,,,,,,,,23.00,,,,
28,2020-03-15,E,2.00,209.00,2.00,,,,,,,,44.00,,,,
32,2020-03-15,0,68.00,2349.00,19.00,32.00,36.00,1261.00,1088.00,9.00,10.00,37.00,1241.00,7.00,30.00,544.00,697.00
32,2020-03-15,A,4.00,636.00,,,,,,,,6.00,512.00,,,,
32,2020-03-15,B,30.00,907.00,4.00,,,,,,,23.00,501.00,,,,
32,2020-03-15,C,16.00,418.00,6.00,,,,,,,7.00,168.00,,,,
32,2020-03-15,D,7.00,156.00,3.00,,,,,,,1.00,22.00,,,,
32,2020-03-15,E,11.00,232.00,6.00,,,,,,,,37.00,,,,
44,2020-03-15,0,186.00,2696.00,77.00,88.00,97.00,1425.00,1270.00,49.00,28.00,66.00,1256.00,25.00,41.00,545.00,709.00
44,2020-03-15,A,9.00,582.00,1.00,,,,,,,3.00,365.00,,,,
44,2020-03-15,B,58.00,953.00,9.00,,,,,,,44.00,537.00,,,,
44,2020-03-15,C,66.00,515.00,23.00,,,,,,,14.00,195.00,,,,
44,2020-03-15,D,22.00,241.00,15.00,,,,,,,4.00,56.00,,,,
44,2020-03-15,E,31.00,405.00,29.00,,,,,,,1.00,98.00,,,,
52,2020-03-15,0,54.00,1246.00,15.00,19.00,35.00,665.00,581.00,5.00,10.00,54.00,653.00,17.00,37.00,295.00,357.00
52,2020-03-15,A,3.00,286.00,,,,,,,,10.00,210.00,,,,
52,2020-03-15,B,31.00,457.00,3.00,,,,,,,34.00,247.00,,,,
52,2020-03-15,C,10.00,222.00,3.00,,,,,,,7.00,101.00,,,,
52,2020-03-15,D,6.00,120.00,5.00,,,,,,,2.00,25.00,,,,
52,2020-03-15,E,4.00,161.00,4.00,,,,,,,1.00,69.00,,,,
53,2020-03-15,0,56.00,1536.00,8.00,26.00,30.00,842.00,694.00,7.00,1.00,27.00,686.00,18.00,9.00,306.00,380.00
53,2020-03-15,A,19.00,331.00,,,,,,,,16.00,236.00,,,,
53,2020-03-15,B,13.00,569.00,2.00,,,,,,,7.00,259.00,,,,
53,2020-03-15,C,17.00,294.00,1.00,,,,,,,4.00,105.00,,,,
53,2020-03-15,D,3.00,119.00,2.00,,,,,,,,23.00,,,,
53,2020-03-15,E,4.00,223.00,3.00,,,,,,,,63.00,,,,
75,2020-03-15,0,64.00,2728.00,10.00,35.00,29.00,1476.00,1252.00,7.00,3.00,186.00,1753.00,79.00,107.00,743.00,1010.00
75,2020-03-15,A,4.00,537.00,,,,,,,,28.00,523.00,,,,
75,2020-03-15,B,29.00,943.00,2.00,,,,,,,103.00,723.00,,,,
75,2020-03-15,C,19.00,546.00,2.00,,,,,,,43.00,300.00,,,,
75,2020-03-15,D,6.00,235.00,1.00,,,,,,,5.00,78.00,,,,
75,2020-03-15,E,6.00,467.00,5.00,,,,,,,7.00,128.00,,,,
76,2020-03-15,0,107.00,2846.00,47.00,62.00,45.00,1490.00,1355.00,27.00,20.00,75.00,804.00,34.00,41.00,338.00,466.00
76,2020-03-15,A,26.00,554.00,8.00,,,,,,,28.00,306.00,,,,
76,2020-03-15,B,37.00,1093.00,10.00,,,,,,,37.00,340.00,,,,
76,2020-03-15,C,20.00,552.00,6.00,,,,,,,8.00,91.00,,,,
76,2020-03-15,D,7.00,266.00,7.00,,,,,,,2.00,24.00,,,,
76,2020-03-15,E,17.00,381.00,16.00,,,,,,,,43.00,,,,
84,2020-03-15,0,63.00,3706.00,29.00,28.00,35.00,1989.00,1717.00,11.00,18.00,114.00,1184.00,50.00,64.00,446.00,719.00
84,2020-03-15,A,1.00,785.00,1.00,,,,,,,21.00,352.00,,,,
84,2020-03-15,B,30.00,1514.00,5.00,,,,,,,58.00,491.00,,,,
84,2020-03-15,C,8.00,700.00,4.00,,,,,,,21.00,168.00,,,,
84,2020-03-15,D,7.00,251.00,5.00,,,,,,,5.00,58.00,,,,
84,2020-03-15,E,17.00,456.00,14.00,,,,,,,9.00,114.00,,,,
93,2020-03-15,0,88.00,3074.00,39.00,41.00,47.00,1562.00,1512.00,20.00,19.00,104.00,1158.00,39.00,65.00,491.00,667.00
93,2020-03-15,A,4.00,718.00,2.00,,,,,,,22.00,425.00,,,,
93,2020-03-15,B,23.00,1102.00,4.00,,,,,,,62.00,416.00,,,,
93,2020-03-15,C,31.00,604.00,9.00,,,,,,,16.00,174.00,,,,
93,2020-03-15,D,7.00,254.00,4.00,,,,,,,2.00,48.00,,,,
93,2020-03-15,E,23.00,396.00,20.00,,,,,,,,85.00,,,,
94,2020-03-15,0,35.00,146.00,35.00,18.00,17.00,85.00,61.00,18.00,17.00,47.00,100.00,8.00,32.00,29.00,58.00
94,2020-03-15,A,2.00,17.00,2.00,,,,,,,6.00,23.00,,,,
94,2020-03-15,B,18.00,60.00,18.00,,,,,,,24.00,42.00,,,,
94,2020-03-15,C,14.00,45.00,14.00,,,,,,,12.00,20.00,,,,
94,2020-03-15,D,,13.00,,,,,,,,2.00,11.00,,,,
94,2020-03-15,E,1.00,11.00,1.00,,,,,,,3.00,4.00,,,,
01,2020-03-16,0,,185.00,,,,85.00,100.00,,,,,,,,
01,2020-03-16,A,,50.00,,,,,,,,,,,,,
01,2020-03-16,B,,60.00,,,,,,,,,,,,,
01,2020-03-16,C,,39.00,,,,,,,,,,,,,
01,2020-03-16,D,,18.00,,,,,,,,,,,,,
01,2020-03-16,E,,18.00,,,,,,,,,,,,,
02,2020-03-16,0,,,,,,,,,,,148.00,,,62.00,86.00
02,2020-03-16,A,,,,,,,,,,,48.00,,,,
02,2020-03-16,B,,,,,,,,,,,29.00,,,,
02,2020-03-16,C,,,,,,,,,,,32.00,,,,
02,2020-03-16,D,,,,,,,,,,,17.00,,,,
02,2020-03-16,E,,,,,,,,,,,22.00,,,,
03,2020-03-16,0,,237.00,,,,123.00,114.00,,,,,,,,
03,2020-03-16,A,,86.00,,,,,,,,,,,,,
03,2020-03-16,B,,95.00,,,,,,,,,,,,,
03,2020-03-16,C,,38.00,,,,,,,,,,,,,
03,2020-03-16,D,,12.00,,,,,,,,,,,,,
03,2020-03-16,E,,6.00,,,,,,,,,,,,,
04,2020-03-16,0,,432.00,,,,235.00,197.00,,,,,,,,
04,2020-03-16,A,,107.00,,,,,,,,,,,,,
04,2020-03-16,B,,127.00,,,,,,,,,,,,,
04,2020-03-16,C,,110.00,,,,,,,,,,,,,
04,2020-03-16,D,,42.00,,,,,,,,,,,,,
04,2020-03-16,E,,46.00,,,,,,,,,,,,,
06,2020-03-16,0,,117.00,,,,78.00,39.00,,,,,,,,
06,2020-03-16,A,,48.00,,,,,,,,,,,,,
06,2020-03-16,B,,39.00,,,,,,,,,,,,,
06,2020-03-16,C,,25.00,,,,,,,,,,,,,
06,2020-03-16,D,,4.00,,,,,,,,,,,,,
06,2020-03-16,E,,1.00,,,,,,,,,,,,,
07,2020-03-16,0,,31.00,,,,19.00,12.00,,,,,,,,
07,2020-03-16,A,,,,,,,,,,,,,,,
07,2020-03-16,B,,14.00,,,,,,,,,,,,,
07,2020-03-16,C,,14.00,,,,,,,,,,,,,
07,2020-03-16,D,,2.00,,,,,,,,,,,,,
07,2020-03-16,E,,1.00,,,,,,,,,,,,,
08,2020-03-16,0,1.00,22.00,,,1.00,13.00,9.00,,,,,,,,
08,2020-03-16,A,,4.00,,,,,,,,,,,,,
08,2020-03-16,B,1.00,12.00,,,,,,,,,,,,,
08,2020-03-16,C,,5.00,,,,,,,,,,,,,
08,2020-03-16,D,,,,,,,,,,,,,,,
08,2020-03-16,E,,1.00,,,,,,,,,,,,,
11,2020-03-16,0,628.00,5943.00,134.00,315.00,313.00,3273.00,2668.00,91.00,43.00,282.00,1978.00,128.00,154.00,833.00,1142.00
11,2020-03-16,A,9.00,1000.00,,,,,,,,36.00,487.00,,,,
11,2020-03-16,B,306.00,2641.00,20.00,,,,,,,157.00,851.00,,,,
11,2020-03-16,C,213.00,1388.00,43.00,,,,,,,66.00,420.00,,,,
11,2020-03-16,D,44.00,394.00,26.00,,,,,,,15.00,92.00,,,,
11,2020-03-16,E,56.00,520.00,45.00,,,,,,,5.00,118.00,,,,
24,2020-03-16,0,18.00,1146.00,6.00,4.00,14.00,595.00,551.00,3.00,3.00,,453.00,,,202.00,251.00
24,2020-03-16,A,,194.00,,,,,,,,,118.00,,,,
24,2020-03-16,B,11.00,387.00,3.00,,,,,,,,223.00,,,,
24,2020-03-16,C,2.00,230.00,,,,,,,,,80.00,,,,
24,2020-03-16,D,4.00,129.00,2.00,,,,,,,,16.00,,,,
24,2020-03-16,E,1.00,206.00,1.00,,,,,,,,16.00,,,,
27,2020-03-16,0,158.00,1451.00,38.00,70.00,88.00,795.00,655.00,24.00,14.00,48.00,312.00,8.00,40.00,127.00,185.00
27,2020-03-16,A,5.00,212.00,2.00,,,,,,,4.00,66.00,,,,
27,2020-03-16,B,68.00,482.00,5.00,,,,,,,30.00,138.00,,,,
27,2020-03-16,C,47.00,369.00,6.00,,,,,,,10.00,62.00,,,,
27,2020-03-16,D,13.00,147.00,4.00,,,,,,,1.00,25.00,,,,
27,2020-03-16,E,25.00,241.00,21.00,,,,,,,3.00,17.00,,,,
28,2020-03-16,0,52.00,1525.00,3.00,21.00,31.00,816.00,708.00,3.00,,77.00,684.00,29.00,48.00,281.00,403.00
28,2020-03-16,A,,284.00,,,,,,,,13.00,198.00,,,,
28,2020-03-16,B,33.00,560.00,1.00,,,,,,,45.00,315.00,,,,
28,2020-03-16,C,16.00,318.00,1.00,,,,,,,18.00,127.00,,,,
28,2020-03-16,D,1.00,160.00,,,,,,,,,16.00,,,,
28,2020-03-16,E,2.00,203.00,1.00,,,,,,,1.00,28.00,,,,
32,2020-03-16,0,92.00,2195.00,33.00,44.00,48.00,1173.00,1022.00,19.00,14.00,60.00,1263.00,25.00,35.00,606.00,657.00
32,2020-03-16,A,5.00,460.00,2.00,,,,,,,7.00,337.00,,,,
32,2020-03-16,B,37.00,782.00,6.00,,,,,,,41.00,633.00,,,,
32,2020-03-16,C,19.00,463.00,5.00,,,,,,,7.00,206.00,,,,
32,2020-03-16,D,8.00,183.00,6.00,,,,,,,3.00,39.00,,,,
32,2020-03-16,E,23.00,307.00,14.00,,,,,,,1.00,36.00,,,,
44,2020-03-16,0,284.00,2566.00,125.00,139.00,145.00,1315.00,1250.00,80.00,45.00,59.00,789.00,24.00,35.00,338.00,451.00
44,2020-03-16,A,8.00,446.00,,,,,,,,3.00,193.00,,,,
44,2020-03-16,B,92.00,872.00,5.00,,,,,,,32.00,373.00,,,,
44,2020-03-16,C,73.00,519.00,32.00,,,,,,,17.00,136.00,,,,
44,2020-03-16,D,50.00,272.00,33.00,,,,,,,5.00,37.00,,,,
44,2020-03-16,E,61.00,457.00,55.00,,,,,,,2.00,49.00,,,,
52,2020-03-16,0,96.00,1352.00,16.00,29.00,67.00,679.00,673.00,9.00,7.00,56.00,523.00,32.00,24.00,228.00,294.00
52,2020-03-16,A,,233.00,,,,,,,,21.00,147.00,,,,
52,2020-03-16,B,44.00,472.00,,,,,,,,24.00,233.00,,,,
52,2020-03-16,C,32.00,326.00,2.00,,,,,,,7.00,66.00,,,,
52,2020-03-16,D,10.00,108.00,4.00,,,,,,,2.00,27.00,,,,
52,2020-03-16,E,10.00,213.00,10.00,,,,,,,2.00,49.00,,,,
53,2020-03-16,0,67.00,1476.00,14.00,28.00,39.00,752.00,724.00,8.00,6.00,22.00,457.00,8.00,14.00,205.00,252.00
53,2020-03-16,A,8.00,296.00,,,,,,,,6.00,136.00,,,,
53,2020-03-16,B,35.00,500.00,5.00,,,,,,,12.00,205.00,,,,
53,2020-03-16,C,14.00,317.00,2.00,,,,,,,3.00,61.00,,,,
53,2020-03-16,D,3.00,123.00,2.00,,,,,,,1.00,12.00,,,,
53,2020-03-16,E,7.00,240.00,5.00,,,,,,,,43.00,,,,
75,2020-03-16,0,119.00,2413.00,26.00,42.00,77.00,1264.00,1149.00,7.00,19.00,210.00,1512.00,93.00,117.00,638.00,874.00
75,2020-03-16,A,8.00,354.00,1.00,,,,,,,31.00,366.00,,,,
75,2020-03-16,B,53.00,833.00,5.00,,,,,,,133.00,724.00,,,,
75,2020-03-16,C,40.00,563.00,7.00,,,,,,,37.00,281.00,,,,
75,2020-03-16,D,5.00,231.00,2.00,,,,,,,2.00,50.00,,,,
75,2020-03-16,E,13.00,432.00,11.00,,,,,,,7.00,91.00,,,,
76,2020-03-16,0,160.00,2575.00,57.00,75.00,85.00,1338.00,1236.00,25.00,32.00,44.00,420.00,21.00,23.00,180.00,240.00
76,2020-03-16,A,12.00,437.00,5.00,,,,,,,13.00,126.00,,,,
76,2020-03-16,B,70.00,882.00,13.00,,,,,,,23.00,179.00,,,,
76,2020-03-16,C,45.00,573.00,14.00,,,,,,,5.00,68.00,,,,
76,2020-03-16,D,15.00,268.00,10.00,,,,,,,1.00,19.00,,,,
76,2020-03-16,E,18.00,415.00,15.00,,,,,,,2.00,28.00,,,,
84,2020-03-16,0,139.00,3481.00,46.00,66.00,73.00,1813.00,1668.00,26.00,20.00,138.00,973.00,54.00,83.00,418.00,553.00
84,2020-03-16,A,4.00,602.00,2.00,,,,,,,9.00,212.00,,,,
84,2020-03-16,B,72.00,1296.00,9.00,,,,,,,69.00,432.00,,,,
84,2020-03-16,C,36.00,785.00,13.00,,,,,,,42.00,191.00,,,,
84,2020-03-16,D,12.00,303.00,9.00,,,,,,,10.00,49.00,,,,
84,2020-03-16,E,15.00,495.00,13.00,,,,,,,8.00,89.00,,,,
93,2020-03-16,0,96.00,2722.00,44.00,38.00,58.00,1450.00,1272.00,17.00,27.00,132.00,930.00,49.00,83.00,402.00,528.00
93,2020-03-16,A,6.00,507.00,3.00,,,,,,,36.00,322.00,,,,
93,2020-03-16,B,31.00,985.00,9.00,,,,,,,49.00,323.00,,,,
93,2020-03-16,C,38.00,601.00,12.00,,,,,,,32.00,145.00,,,,
93,2020-03-16,D,7.00,243.00,7.00,,,,,,,8.00,55.00,,,,
93,2020-03-16,E,14.00,386.00,13.00,,,,,,,7.00,82.00,,,,
94,2020-03-16,0,35.00,152.00,35.00,16.00,19.00,81.00,71.00,16.00,19.00,3.00,21.00,1.00,2.00,7.00,14.00
94,2020-03-16,A,,12.00,,,,,,,,,4.00,,,,
94,2020-03-16,B,16.00,51.00,16.00,,,,,,,1.00,8.00,,,,
94,2020-03-16,C,13.00,51.00,13.00,,,,,,,2.00,7.00,,,,
94,2020-03-16,D,4.00,22.00,4.00,,,,,,,,1.00,,,,
94,2020-03-16,E,2.00,16.00,2.00,,,,,,,,1.00,,,,
01,2020-03-17,0,,180.00,,,,86.00,94.00,,,,,,,,
01,2020-03-17,A,,53.00,,,,,,,,,,,,,
01,2020-03-17,B,,70.00,,,,,,,,,,,,,
01,2020-03-17,C,,30.00,,,,,,,,,,,,,
01,2020-03-17,D,,13.00,,,,,,,,,,,,,
01,2020-03-17,E,,14.00,,,,,,,,,,,,,
02,2020-03-17,0,,,,,,,,,,,126.00,,,53.00,73.00
02,2020-03-17,A,,,,,,,,,,,36.00,,,,
02,2020-03-17,B,,,,,,,,,,,33.00,,,,
02,2020-03-17,C,,,,,,,,,,,28.00,,,,
02,2020-03-17,D,,,,,,,,,,,12.00,,,,
02,2020-03-17,E,,,,,,,,,,,17.00,,,,
03,2020-03-17,0,1.00,220.00,,,1.00,113.00,107.00,,,,,,,,
03,2020-03-17,A,,71.00,,,,,,,,,,,,,
03,2020-03-17,B,1.00,100.00,,,,,,,,,,,,,
03,2020-03-17,C,,35.00,,,,,,,,,,,,,
03,2020-03-17,D,,10.00,,,,,,,,,,,,,
03,2020-03-17,E,,4.00,,,,,,,,,,,,,
04,2020-03-17,0,1.00,342.00,,1.00,,188.00,154.00,,,,,,,,
04,2020-03-17,A,,83.00,,,,,,,,,,,,,
04,2020-03-17,B,1.00,116.00,,,,,,,,,,,,,
04,2020-03-17,C,,79.00,,,,,,,,,,,,,
04,2020-03-17,D,,30.00,,,,,,,,,,,,,
04,2020-03-17,E,,34.00,,,,,,,,,,,,,
06,2020-03-17,0,,98.00,,,,52.00,46.00,,,,,,,,
06,2020-03-17,A,,34.00,,,,,,,,,,,,,
06,2020-03-17,B,,49.00,,,,,,,,,,,,,
06,2020-03-17,C,,12.00,,,,,,,,,,,,,
06,2020-03-17,D,,2.00,,,,,,,,,,,,,
06,2020-03-17,E,,1.00,,,,,,,,,,,,,
07,2020-03-17,0,,19.00,,,,9.00,10.00,,,,,,,,
07,2020-03-17,A,,2.00,,,,,,,,,,,,,
07,2020-03-17,B,,7.00,,,,,,,,,,,,,
07,2020-03-17,C,,7.00,,,,,,,,,,,,,
07,2020-03-17,D,,1.00,,,,,,,,,,,,,
07,2020-03-17,E,,2.00,,,,,,,,,,,,,
08,2020-03-17,0,,19.00,,,,13.00,6.00,,,,,,,,
08,2020-03-17,A,,4.00,,,,,,,,,,,,,
08,2020-03-17,B,,8.00,,,,,,,,,,,,,
08,2020-03-17,C,,6.00,,,,,,,,,,,,,
08,2020-03-17,D,,1.00,,,,,,,,,,,,,
08,2020-03-17,E,,,,,,,,,,,,,,,
11,2020-03-17,0,642.00,5006.00,180.00,314.00,328.00,2741.00,2264.00,112.00,68.00,223.00,1806.00,108.00,115.00,808.00,997.00
11,2020-03-17,A,4.00,770.00,3.00,,,,,,,30.00,474.00,,,,
11,2020-03-17,B,320.00,2160.00,29.00,,,,,,,115.00,731.00,,,,
11,2020-03-17,C,194.00,1189.00,72.00,,,,,,,62.00,383.00,,,,
11,2020-03-17,D,62.00,352.00,30.00,,,,,,,5.00,87.00,,,,
11,2020-03-17,E,62.00,535.00,46.00,,,,,,,10.00,128.00,,,,
24,2020-03-17,0,39.00,906.00,10.00,12.00,27.00,470.00,434.00,4.00,6.00,18.00,337.00,6.00,12.00,157.00,180.00
24,2020-03-17,A,1.00,147.00,,,,,,,,3.00,85.00,,,,
24,2020-03-17,B,23.00,314.00,5.00,,,,,,,13.00,191.00,,,,
24,2020-03-17,C,11.00,189.00,2.00,,,,,,,,39.00,,,,
24,2020-03-17,D,1.00,94.00,1.00,,,,,,,,8.00,,,,
24,2020-03-17,E,3.00,162.00,2.00,,,,,,,,12.00,,,,
27,2020-03-17,0,151.00,1139.00,54.00,59.00,92.00,602.00,537.00,31.00,23.00,25.00,214.00,11.00,14.00,111.00,103.00
27,2020-03-17,A,6.00,152.00,2.00,,,,,,,1.00,55.00,,,,
27,2020-03-17,B,59.00,394.00,5.00,,,,,,,20.00,94.00,,,,
27,2020-03-17,C,35.00,250.00,10.00,,,,,,,3.00,42.00,,,,
27,2020-03-17,D,15.00,119.00,11.00,,,,,,,,14.00,,,,
27,2020-03-17,E,36.00,224.00,26.00,,,,,,,1.00,9.00,,,,
28,2020-03-17,0,54.00,1298.00,8.00,12.00,42.00,685.00,613.00,3.00,5.00,32.00,379.00,16.00,16.00,159.00,220.00
28,2020-03-17,A,1.00,229.00,1.00,,,,,,,8.00,103.00,,,,
28,2020-03-17,B,29.00,487.00,1.00,,,,,,,18.00,176.00,,,,
28,2020-03-17,C,21.00,280.00,4.00,,,,,,,5.00,66.00,,,,
28,2020-03-17,D,,99.00,,,,,,,,1.00,15.00,,,,
28,2020-03-17,E,3.00,203.00,2.00,,,,,,,,19.00,,,,
32,2020-03-17,0,99.00,1861.00,42.00,40.00,59.00,1008.00,853.00,18.00,24.00,75.00,980.00,29.00,46.00,465.00,515.00
32,2020-03-17,A,3.00,396.00,,,,,,,,22.00,297.00,,,,
32,2020-03-17,B,29.00,604.00,7.00,,,,,,,42.00,499.00,,,,
32,2020-03-17,C,34.00,383.00,11.00,,,,,,,11.00,126.00,,,,
32,2020-03-17,D,12.00,176.00,6.00,,,,,,,,26.00,,,,
32,2020-03-17,E,21.00,302.00,18.00,,,,,,,,27.00,,,,
44,2020-03-17,0,259.00,2156.00,102.00,108.00,151.00,1090.00,1066.00,65.00,37.00,65.00,776.00,30.00,34.00,356.00,418.00
44,2020-03-17,A,6.00,342.00,3.00,,,,,,,6.00,199.00,,,,
44,2020-03-17,B,84.00,656.00,7.00,,,,,,,34.00,376.00,,,,
44,2020-03-17,C,81.00,514.00,25.00,,,,,,,17.00,111.00,,,,
44,2020-03-17,D,38.00,253.00,25.00,,,,,,,5.00,46.00,,,,
44,2020-03-17,E,50.00,391.00,42.00,,,,,,,3.00,43.00,,,,
52,2020-03-17,0,86.00,1025.00,26.00,27.00,59.00,514.00,511.00,10.00,16.00,65.00,459.00,25.00,39.00,207.00,250.00
52,2020-03-17,A,1.00,205.00,,,,,,,,16.00,142.00,,,,
52,2020-03-17,B,36.00,339.00,7.00,,,,,,,37.00,168.00,,,,
52,2020-03-17,C,31.00,216.00,7.00,,,,,,,9.00,81.00,,,,
52,2020-03-17,D,10.00,113.00,5.00,,,,,,,1.00,20.00,,,,
52,2020-03-17,E,8.00,152.00,7.00,,,,,,,1.00,46.00,,,,
